 offer_id |      offer_created_at      | platform | count_responds | count_prematch 
   166671 | 2022-05-25 15:01:23.720413 | admins   |              0 |              0
   166672 | 2022-05-25 15:01:38.990428 | admins   |              3 |              3
   166673 | 2022-05-25 15:03:01.812123 | admins   |              5 |              5
   166674 | 2022-05-25 15:03:28.439469 | admins   |              2 |              2
   166675 | 2022-05-25 15:03:38.403186 | admins   |              4 |              4
   166676 | 2022-05-25 15:04:16.155398 | admins   |              1 |              1
   166677 | 2022-05-25 15:04:44.306613 | admins   |              5 |              5
   166678 | 2022-05-25 15:05:27.723267 | admins   |              0 |              0
   166679 | 2022-05-25 15:06:15.351078 | admins   |              4 |              4
   166680 | 2022-05-25 15:07:07.177734 | admins   |              3 |              3
   166681 | 2022-05-25 15:07:46.024394 | admins   |              1 |              1
   166682 | 2022-05-25 15:08:17.385391 | admins   |              1 |              1
   166683 | 2022-05-25 15:08:59.169567 | admins   |              4 |              4
   166684 | 2022-05-25 15:09:47.492237 | admins   |              2 |              2
   166685 | 2022-05-25 15:09:59.217634 | admins   |              3 |              3
   166686 | 2022-05-25 15:10:14.004781 | admins   |              0 |              0
   166687 | 2022-05-25 15:11:03.193524 | admins   |              1 |              1
   166688 | 2022-05-25 15:11:56.986757 | admins   |              3 |              3
   166689 | 2022-05-25 15:12:57.72869  | admins   |              1 |              1
   166690 | 2022-05-25 15:13:22.343862 | admins   |              4 |              4
   166691 | 2022-05-25 15:15:34.945753 | admins   |              0 |              0
   166692 | 2022-05-25 15:16:07.098081 | admins   |              1 |              1
   166693 | 2022-05-25 15:20:15.292558 | admins   |              1 |              1
   166694 | 2022-05-25 15:20:45.86724  | admins   |              3 |              3
   166695 | 2022-05-25 15:22:33.301939 | admins   |              1 |              1
   166696 | 2022-05-25 15:22:39.734445 | admins   |              0 |              0
   166697 | 2022-05-25 15:24:01.296603 | admins   |              1 |              1
   166698 | 2022-05-25 15:24:20.467357 | admins   |              3 |              3
   166699 | 2022-05-25 15:25:06.533952 | admins   |              5 |              5
   166700 | 2022-05-25 15:26:10.324036 | admins   |              0 |              0
   166701 | 2022-05-25 15:26:26.755303 | admins   |              5 |              5
   166702 | 2022-05-25 15:26:35.662992 | admins   |              4 |              4
   166703 | 2022-05-25 15:27:36.543389 | admins   |              5 |              5
   166704 | 2022-05-25 15:28:49.626858 | admins   |              2 |              2
   166705 | 2022-05-25 15:29:34.515293 | admins   |              2 |              2
   166706 | 2022-05-25 15:31:08.632598 | admins   |              2 |              2
   166707 | 2022-05-25 15:31:42.616969 | admins   |              5 |              5
   166708 | 2022-05-25 15:33:26.29254  | admins   |              4 |              4
   166709 | 2022-05-25 15:34:56.149448 | admins   |              0 |              0
   166710 | 2022-05-25 15:35:24.384892 | admins   |              1 |              1
   166711 | 2022-05-25 15:35:33.363284 | admins   |              0 |              0
   166712 | 2022-05-25 15:37:18.950335 | admins   |              0 |              0
   166713 | 2022-05-25 15:40:01.219617 | admins   |              2 |              2
   166714 | 2022-05-25 15:40:04.595658 | admins   |              1 |              1
   166715 | 2022-05-25 15:42:23.057123 | admins   |              0 |              0
   166716 | 2022-05-25 15:42:43.913693 | admins   |              1 |              1
   166717 | 2022-05-25 15:43:57.13777  | admins   |              2 |              2
   166718 | 2022-05-25 15:44:54.371624 | admins   |              3 |              3
   166719 | 2022-05-25 15:45:56.252498 | admins   |              3 |              3
   166720 | 2022-05-25 15:46:15.529837 | android  |              4 |              4
   166721 | 2022-05-25 15:48:40.92454  | admins   |              2 |              2
   166722 | 2022-05-25 15:49:28.678595 | admins   |              0 |              0
   166723 | 2022-05-25 15:53:25.935564 | admins   |              3 |              3
   166724 | 2022-05-25 15:54:31.329358 | admins   |              0 |              0
   166725 | 2022-05-25 15:55:24.16998  | admins   |              1 |              1
   166726 | 2022-05-25 15:56:29.246574 | admins   |              0 |              0
   166727 | 2022-05-25 15:57:17.057925 | admins   |              0 |              0
   166728 | 2022-05-25 15:57:31.819444 | admins   |              4 |              4
   166729 | 2022-05-25 15:57:46.850256 | admins   |              0 |              0
   166730 | 2022-05-25 15:58:00.841118 | admins   |              3 |              3
   166731 | 2022-05-25 15:58:49.174203 | admins   |              0 |              0
   166732 | 2022-05-25 15:58:52.844459 | admins   |              3 |              3
   166733 | 2022-05-25 16:00:43.445853 | admins   |              0 |              0
   166734 | 2022-05-25 16:01:06.951601 | admins   |              2 |              2
   166735 | 2022-05-25 16:02:21.767254 | admins   |              1 |              1
   166736 | 2022-05-25 16:03:40.055354 | admins   |              2 |              2
   166737 | 2022-05-25 16:03:48.164631 | admins   |              3 |              3
   166738 | 2022-05-25 16:05:10.637899 | admins   |              1 |              1
   166739 | 2022-05-25 16:06:18.758067 | admins   |              1 |              1
   166740 | 2022-05-25 16:09:23.907354 | admins   |              3 |              3
   166741 | 2022-05-25 16:10:05.24019  | admins   |              1 |              1
   166742 | 2022-05-25 16:10:34.226739 | android  |              0 |              0
   166743 | 2022-05-25 16:12:42.225546 | admins   |              2 |              2
   166744 | 2022-05-25 16:13:25.911078 | admins   |              2 |              2
   166745 | 2022-05-25 16:13:35.494279 | admins   |              1 |              1
   166746 | 2022-05-25 16:13:54.903618 | admins   |              1 |              1
   166747 | 2022-05-25 16:15:12.805563 | admins   |              0 |              0
   166748 | 2022-05-25 16:15:23.396623 | admins   |              3 |              3
   166749 | 2022-05-25 16:17:09.915419 | admins   |              3 |              3
   166750 | 2022-05-25 16:19:03.795626 | admins   |              0 |              0
   166751 | 2022-05-25 16:19:25.25034  | admins   |              1 |              1
   166752 | 2022-05-25 16:19:58.898404 | admins   |              0 |              0
   166753 | 2022-05-25 16:20:44.581838 | admins   |              0 |              0
   166754 | 2022-05-25 16:21:23.071913 | admins   |              1 |              1
   166755 | 2022-05-25 16:22:38.208643 | admins   |              2 |              2
   166756 | 2022-05-25 16:22:45.636742 | admins   |              1 |              1
   166757 | 2022-05-25 16:24:30.201348 | admins   |              3 |              3
   166758 | 2022-05-25 16:30:51.229982 | admins   |              0 |              0
   166759 | 2022-05-25 16:31:41.234735 | admins   |              1 |              1
   166760 | 2022-05-25 16:34:26.744873 | admins   |              5 |              5
   166761 | 2022-05-25 16:36:12.46334  | admins   |              1 |              1
   166762 | 2022-05-25 16:36:28.702475 | admins   |              2 |              2
   166763 | 2022-05-25 16:39:16.118847 | admins   |              2 |              2
   166764 | 2022-05-25 16:39:51.575047 | admins   |              3 |              3
   166765 | 2022-05-25 16:41:40.458349 | admins   |              0 |              0
   166766 | 2022-05-25 16:42:17.351161 | admins   |              1 |              1
   166767 | 2022-05-25 16:42:48.732448 | admins   |              2 |              2
   166768 | 2022-05-25 16:42:57.844155 | admins   |              5 |              5
   166769 | 2022-05-25 16:43:57.890871 | admins   |              0 |              0
   166770 | 2022-05-25 16:44:24.52013  | admins   |              1 |              1
   166771 | 2022-05-25 16:45:12.037704 | admins   |              2 |              2
   166772 | 2022-05-25 16:45:12.781042 | admins   |              3 |              3
   166773 | 2022-05-25 16:45:19.304867 | admins   |              3 |              3
   166774 | 2022-05-25 16:46:38.567587 | admins   |              1 |              1
   166775 | 2022-05-25 16:47:16.693289 | admins   |              1 |              1
   166776 | 2022-05-25 16:47:51.002273 | admins   |              6 |              6
   166777 | 2022-05-25 16:48:02.556646 | admins   |              3 |              3
   166778 | 2022-05-25 16:48:06.7151   | admins   |              2 |              2
   166779 | 2022-05-25 16:49:27.367013 | admins   |              0 |              0
   166780 | 2022-05-25 16:51:03.897414 | admins   |              4 |              4
   166781 | 2022-05-25 16:52:16.604378 | admins   |              1 |              1
   166782 | 2022-05-25 16:54:02.206737 | admins   |              0 |              0
   166783 | 2022-05-25 16:55:38.453152 | admins   |              1 |              1
   166784 | 2022-05-25 16:56:14.058037 | admins   |              2 |              2
   166785 | 2022-05-25 16:57:54.321399 | admins   |              2 |              2
   166786 | 2022-05-25 17:00:07.55355  | admins   |              0 |              0
   166787 | 2022-05-25 17:04:53.058025 | admins   |              3 |              3
   166788 | 2022-05-25 17:07:52.732426 | admins   |              4 |              4
   166789 | 2022-05-25 17:11:39.24139  | admins   |              1 |              1
   166790 | 2022-05-25 17:15:42.38     | admins   |              0 |              0
   166791 | 2022-05-25 17:16:42.234395 | admins   |              1 |              1
   166792 | 2022-05-25 17:17:13.666482 | admins   |              0 |              0
   166793 | 2022-05-25 17:18:34.194069 | admins   |              1 |              1
   166794 | 2022-05-25 17:19:47.828145 | admins   |              1 |              1
   166795 | 2022-05-25 17:21:03.766616 | admins   |              1 |              1
